10090.ENSMUSP00000000090	10090.ENSMUSP00000123765	Cox5a	Sucla2	10090	0.4	0	0	0	0.186	0	0	0.293
10090.ENSMUSP00000000090	10090.ENSMUSP00000025904	Cox5a	Prdx5	10090	0.408	0	0	0	0.263	0	0	0.229
10090.ENSMUSP00000000090	10090.ENSMUSP00000099757	Cox5a	Rps8	10090	0.41	0	0	0	0.355	0	0	0.122
10090.ENSMUSP00000000090	10090.ENSMUSP00000020504	Cox5a	Hint1	10090	0.413	0	0	0	0.396	0	0	0.068
10090.ENSMUSP00000000090	10090.ENSMUSP00000039335	Cox5a	Timm8b	10090	0.438	0	0	0	0.387	0	0	0.12
10090.ENSMUSP00000000090	10090.ENSMUSP00000102870	Cox5a	Rpl27	10090	0.459	0	0	0	0.459	0	0	0
10090.ENSMUSP00000000090	10090.ENSMUSP00000008812	Cox5a	Rps18	10090	0.465	0	0	0	0.435	0	0	0.092
10090.ENSMUSP00000000090	10090.ENSMUSP00000106481	Cox5a	Dld	10090	0.479	0	0	0	0.413	0	0	0.148
10090.ENSMUSP00000000090	10090.ENSMUSP00000130858	Cox5a	Tpi1	10090	0.492	0	0	0	0.194	0.211	0	0.265
10090.ENSMUSP00000000090	10090.ENSMUSP00000060346	Cox5a	Dlst	10090	0.535	0	0	0	0.318	0.253	0	0.16
10090.ENSMUSP00000000090	10090.ENSMUSP00000005923	Cox5a	Psmb4	10090	0.562	0	0	0	0.554	0	0	0.059
10090.ENSMUSP00000000090	10090.ENSMUSP00000004396	Cox5a	Atp6v1f	10090	0.58	0	0	0	0.305	0	0	0.419
10090.ENSMUSP00000000090	10090.ENSMUSP00000022268	Cox5a	Pdhb	10090	0.628	0	0	0	0.536	0.096	0	0.183
10090.ENSMUSP00000000090	10090.ENSMUSP00000023116	Cox5a	Aco2	10090	0.684	0	0	0	0.49	0	0	0.405
10090.ENSMUSP00000000090	10090.ENSMUSP00000099938	Cox5a	Mdh1	10090	0.7	0	0	0	0.663	0	0	0.148
10090.ENSMUSP00000000090	10090.ENSMUSP00000005826	Cox5a	Cs	10090	0.746	0	0	0	0.553	0.054	0	0.448
10090.ENSMUSP00000000090	10090.ENSMUSP00000028430	Cox5a	Cyct	10090	0.765	0	0	0	0.364	0.3	0	0.516
10090.ENSMUSP00000000090	10090.ENSMUSP00000022062	Cox5a	Sdha	10090	0.873	0	0	0	0.472	0.311	0	0.68
10090.ENSMUSP00000000090	10090.ENSMUSP00000101006	Cox5a	Atp5d	10090	0.985	0	0	0	0.934	0.282	0	0.723
10090.ENSMUSP00000000090	10090.ENSMUSP00000121557	Cox5a	Ndufv2	10090	0.993	0	0	0	0.923	0.83	0	0.542
10090.ENSMUSP00000000090	10090.ENSMUSP00000077744	Cox5a	Uqcrh	10090	0.996	0	0	0	0.676	0.919	0.72	0.555
10090.ENSMUSP00000000090	10090.ENSMUSP00000045284	Cox5a	Uqcrfs1	10090	0.999	0	0	0	0.963	0.99	0.72	0.777
10090.ENSMUSP00000000090	10090.ENSMUSP00000038961	Cox5a	Gm11273	10090	0.999	0	0	0	0.813	0.975	0.9	0.989
10090.ENSMUSP00000000193	10090.ENSMUSP00000043768	Ccl2	Cd81	10090	0.401	0	0	0	0.102	0	0	0.361
10090.ENSMUSP00000000193	10090.ENSMUSP00000103904	Ccl2	Lgals9	10090	0.404	0	0	0	0.086	0	0	0.375
10090.ENSMUSP00000000193	10090.ENSMUSP00000028735	Ccl2	Jag1	10090	0.404	0	0	0	0.066	0	0	0.388
10090.ENSMUSP00000000193	10090.ENSMUSP00000088493	Ccl2	Nes	10090	0.404	0	0	0	0.053	0.068	0	0.379
10090.ENSMUSP00000000193	10090.ENSMUSP00000035077	Ccl2	Ltf	10090	0.408	0	0	0	0	0	0	0.408
10090.ENSMUSP00000000193	10090.ENSMUSP00000101049	Ccl2	Col18a1	10090	0.409	0	0	0	0.061	0	0	0.397
10090.ENSMUSP00000000193	10090.ENSMUSP00000000769	Ccl2	Serpinf1	10090	0.409	0	0	0	0.078	0	0	0.385
10090.ENSMUSP00000000193	10090.ENSMUSP00000034723	Ccl2	Aldh1a2	10090	0.411	0	0	0	0.1	0	0	0.373
10090.ENSMUSP00000000193	10090.ENSMUSP00000023610	Ccl2	Adamts1	10090	0.412	0	0	0	0.127	0	0	0.355
10090.ENSMUSP00000000193	10090.ENSMUSP00000033824	Ccl2	Lamp1	10090	0.413	0	0	0	0	0	0	0.413
10090.ENSMUSP00000000193	10090.ENSMUSP00000034756	Ccl2	Anxa2	10090	0.417	0	0	0	0.168	0	0	0.328
10090.ENSMUSP00000000193	10090.ENSMUSP00000023707	Ccl2	Sod1	10090	0.433	0	0	0	0	0	0	0.433
10090.ENSMUSP00000000193	10090.ENSMUSP00000029140	Ccl2	Procr	10090	0.448	0	0	0	0.162	0	0	0.368
10090.ENSMUSP00000000193	10090.ENSMUSP00000004327	Ccl2	G6pdx	10090	0.45	0	0	0	0.049	0	0	0.446
10090.ENSMUSP00000000193	10090.ENSMUSP00000028430	Ccl2	Cyct	10090	0.453	0	0	0	0	0	0	0.453
10090.ENSMUSP00000000193	10090.ENSMUSP00000132435	Ccl2	Gbp2	10090	0.454	0	0	0	0.218	0	0	0.33
10090.ENSMUSP00000000193	10090.ENSMUSP00000001592	Ccl2	Jup	10090	0.465	0	0	0	0	0	0	0.465
10090.ENSMUSP00000000193	10090.ENSMUSP00000130660	Ccl2	Gba	10090	0.467	0	0	0	0.059	0	0	0.456
10090.ENSMUSP00000000193	10090.ENSMUSP00000031668	Ccl2	Col1a2	10090	0.467	0	0	0	0.126	0.068	0	0.398
10090.ENSMUSP00000000193	10090.ENSMUSP00000003808	Ccl2	Gdf15	10090	0.475	0	0	0	0.148	0	0	0.41
10090.ENSMUSP00000000193	10090.ENSMUSP00000099087	Ccl2	Adam17	10090	0.491	0	0	0	0.057	0	0	0.483
10090.ENSMUSP00000000193	10090.ENSMUSP00000003687	Ccl2	Tgfb3	10090	0.495	0	0	0	0.108	0	0	0.457
10090.ENSMUSP00000000193	10090.ENSMUSP00000029041	Ccl2	Fabp4	10090	0.502	0	0	0	0.083	0	0	0.479
10090.ENSMUSP00000000193	10090.ENSMUSP00000024866	Ccl2	Xdh	10090	0.509	0	0	0	0.094	0	0	0.48
10090.ENSMUSP00000000193	10090.ENSMUSP00000087457	Ccl2	Itgb1	10090	0.518	0	0	0	0.095	0	0	0.49
10090.ENSMUSP00000000193	10090.ENSMUSP00000089801	Ccl2	Lyz2	10090	0.519	0	0	0	0.104	0	0	0.486
10090.ENSMUSP00000000193	10090.ENSMUSP00000030332	Ccl2	Gpx7	10090	0.537	0	0	0	0.057	0	0	0.529
10090.ENSMUSP00000000193	10090.ENSMUSP00000029266	Ccl2	Anxa5	10090	0.55	0	0	0	0.153	0	0	0.49
10090.ENSMUSP00000000193	10090.ENSMUSP00000067066	Ccl2	Lif	10090	0.552	0	0	0	0.09	0	0	0.528
10090.ENSMUSP00000000193	10090.ENSMUSP00000033941	Ccl2	Plat	10090	0.569	0	0	0	0.142	0	0	0.518
10090.ENSMUSP00000000193	10090.ENSMUSP00000029421	Ccl2	Ptx3	10090	0.638	0	0	0	0.337	0	0	0.477
10090.ENSMUSP00000000193	10090.ENSMUSP00000082682	Ccl2	Hmgb1	10090	0.669	0	0	0	0	0	0	0.669
10090.ENSMUSP00000000193	10090.ENSMUSP00000147767	Ccl2	Casp3	10090	0.67	0	0	0	0.044	0	0	0.669
10090.ENSMUSP00000000193	10090.ENSMUSP00000004990	Ccl2	Mapk14	10090	0.692	0	0	0	0	0	0	0.692
10090.ENSMUSP00000000193	10090.ENSMUSP00000118169	Ccl2	Lgals3	10090	0.694	0	0	0	0.204	0	0	0.631
10090.ENSMUSP00000000193	10090.ENSMUSP00000098066	Ccl2	Actb	10090	0.708	0	0	0	0	0	0	0.708
10090.ENSMUSP00000000193	10090.ENSMUSP00000133302	Ccl2	Apoe	10090	0.744	0	0	0	0	0	0	0.744
10090.ENSMUSP00000000193	10090.ENSMUSP00000041149	Ccl2	Mif	10090	0.798	0	0	0	0.073	0	0	0.791
10090.ENSMUSP00000000193	10090.ENSMUSP00000084043	Ccl2	Spp1	10090	0.805	0	0	0	0.199	0	0	0.766
10090.ENSMUSP00000000193	10090.ENSMUSP00000141132	Ccl2	Stat1	10090	0.851	0	0	0	0.146	0	0	0.833
10090.ENSMUSP00000000193	10090.ENSMUSP00000002678	Ccl2	Tgfb1	10090	0.878	0	0	0	0.096	0	0	0.871
10090.ENSMUSP00000000193	10090.ENSMUSP00000031320	Ccl2	Pf4	10090	0.914	0	0	0	0.096	0.776	0	0.612
10090.ENSMUSP00000000193	10090.ENSMUSP00000110999	Ccl2	Timp1	10090	0.915	0	0	0	0.574	0	0	0.809
10090.ENSMUSP00000000193	10090.ENSMUSP00000031318	Ccl2	Cxcl5	10090	0.916	0	0	0	0.528	0.117	0	0.816
